text,label
Kevin Iyer,0
Zara Agarwal,0
215 1st Avenue Surat,0
Jasmine Agarwal,0
fd1b4099-a7ad-4d0c-98c3-d40c33f63a52,0
553 1st Avenue Chennai,0
258 Station Road Delhi,0
782 Station Road Visakhapatnam,0
2025-05-04 15:26:12,0
Schedule meeting for next week,0
Laptop Stand,0
intro to machine learning,0
uma.mishra@company.co,0
2023-09-09 12:50:29,0
190478,0
time zone converter,0
owen.singh@mail.com,0
vikram.mehta@example.org,0
881 MG Road Jaipur,0
nora.iyer@service.org,0
python list comprehension tutorial,0
nearest coffee shop,0
117 Main Street Chennai,0
Zara Mehta,0
574 Park Lane Pune,0
how to reset password,0
ian.singh@example.com,0
zara.iyer@domain.net,0
Wireless Mouse,0
127361,0
3b846b93-d13e-4157-84f9-ccb5903b1835,0
Charlie Roy,0
best pasta recipe,0
2023-06-18 12:37:48,0
2025-09-17 19:29:58,0
best pasta recipe,0
860 Church Street Kanpur,0
diana.saxena@domain.net,0
Bluetooth Speaker,0
Portable SSD,0
137694,0
charlie.das@company.co,0
zara.roy@service.org,0
8e96411a-6fef-41f1-bfcf-7773905672d4,0
Can I change my delivery address,0
57150,0
fiona.khan@service.org,0
261 Station Road Hyderabad,0
Smartphone Case,0
Order status update requested,0
9734257540,0
public holidays 2025,0
Xena Patel,0
Can I change my delivery address,0
mason.mehta@domain.net,0
95121,0
2025-10-29 23:49:10,0
hannah.nair@example.org,0
Mason Iyer,0
7432756041,0
ec700fc2-33e7-4549-9f40-b5568483756b,0
123494,0
Subscribe me to the newsletter,0
Order status update requested,0
68e3c586-8bb6-484e-a84d-4425bc03b9c8,0
How do I update payment method,0
Nora Kapoor,0
How do I update payment method,0
Requesting invoice for order 12345,0
Please reset my password,0
weather tomorrow,0
weather tomorrow,0
George Mehta,0
6123829657,0
753 Main Street Bengaluru,0
sana.roy@service.org,0
nora.bose@mail.com,0
387 Station Road Chennai,0
Alice Mishra,0
nearest coffee shop,0
2023-12-07 16:53:55,0
will.reddy@example.com,0
440 Station Road Bengaluru,0
lily.reddy@company.co,0
Will Agarwal,0
943 Park Lane Kanpur,0
best pasta recipe,0
george.khan@service.org,0
9626393436,0
zara.singh@example.com,0
8397359710,0
893 1st Avenue Lucknow,0
218 Church Street Pune,0
I forgot my username,0
diana.mishra@example.com,0
Hannah Joshi,0
2025-02-26 22:33:24,0
156823,0
Please reset my password,0
Quinn Kapoor,0
9528092428,0
Smartphone Case,0
2021-02-13 20:38:00,0
Will Agarwal,0
267 MG Road Mumbai,0
Ethan Joshi,0
2022-05-23 00:55:36,0
Cancel my subscription,0
8948562572,0
4K Monitor,0
Ethan Patel,0
bob.joshi@service.org,0
owen.verma@example.com,0
129738,0
Lily Mishra,0
505 MG Road Kanpur,0
Schedule meeting for next week,0
charlie.khan@service.org,0
fiona.agarwal@service.org,0
Portable SSD,0
alice.agarwal@company.co,0
charlie.das@example.org,0
how to change profile picture,0
Vikram Gupta,0
605 MG Road Kanpur,0
6177749050,0
intro to machine learning,0
7304501896,0
Ian Reddy,0
yusuf.chandra@example.com,0
George Reddy,0
9421476492,0
6583776749,0
best pasta recipe,0
Subscribe me to the newsletter,0
best practices for backups,0
best pasta recipe,0
Kevin Nair,0
weather tomorrow,0
138223,0
time zone converter,0
Owen Verma,0
Zara Joshi,0
7438649081,0
2024-05-14 02:57:40,0
Nora Verma,0
Vikram Saxena,0
a0975f0d-e4ee-4fc1-b10f-df8d052b2860,0
6801722601,0
722 1st Avenue Mumbai,0
4K Monitor,0
Requesting invoice for order 12345,0
python list comprehension tutorial,0
7321941680,0
Diana Sharma,0
priya.nair@domain.net,0
674 Church Street Ahmedabad,0
Add this item to wishlist,0
public holidays 2025,0
9412203103,0
2021-10-12 01:16:51,0
149 Church Street Chennai,0
642 Station Road Chennai,0
Yusuf Nair,0
nora.sharma@example.com,0
ethan.nair@example.org,0
881 Park Lane Ahmedabad,0
jasmine.saxena@example.org,0
Alice Gupta,0
best practices for backups,0
129946,0
I forgot my username,0
Add this item to wishlist,0
Mason Joshi,0
Portable SSD,0
127901,0
bob.agarwal@example.com,0
324 Station Road Vijayawada,0
uma.verma@example.org,0
Tina Bose,0
447 MG Road Visakhapatnam,0
7757383959,0
2025-08-03 02:20:56,0
905 1st Avenue Lucknow,0
Cancel my subscription,0
dd61cc0d-db4e-4d5b-8016-209ff576b5db,0
how to change profile picture,0
167e2ace-1f3a-428b-89ca-a2ce02b05232,0
b61efd2d-410f-4fcf-98a3-17bfd9738808,0
2025-04-15 23:55:43,0
will.kumar@domain.net,0
178 Main Street Visakhapatnam,0
best pasta recipe,0
0fb41edb-40e5-4f63-821a-a9dfd93436b8,0
129428,0
7800545228,0
Charlie Roy,0
633 Main Street Vijayawada,0
4K Monitor,0
kevin.bose@example.com,0
eede1e8c-63b8-492b-ad51-2a43750fb908,0
USB-C Charger,0
2024-05-20 06:04:23,0
best pasta recipe,0
Requesting invoice for order 12345,0
79697f8f-5809-4918-934b-6211fc84425d,0
198120,0
Diana Kapoor,0
best pasta recipe,0
2b0fae32-a5c4-449d-8299-d32bd738f646,0
Diana Reddy,0
nearest coffee shop,0
2021-05-02 21:11:42,0
Requesting invoice for order 12345,0
Requesting invoice for order 12345,0
Order status update requested,0
lily.roy@mail.com,0
george.nair@example.org,0
Please reset my password,0
zara.joshi@service.org,0
7145653286,0
b9054039-f13a-4ead-bcbc-173ac51865ec,0
nora.verma@example.org,0
2024-05-22 15:19:40,0
f34d558d-ba73-49f0-8ad3-2926db5a5c8f,0
6720811556,0
43077,0
403 MG Road Jaipur,0
39572,0
2020-06-28 14:36:47,0
187006,0
b9d5a788-6249-4ad4-a0a3-e056298ffd40,0
2022-07-07 18:48:40,0
908 Church Street Lucknow,0
Noise Cancelling Headphones,0
Subscribe me to the newsletter,0
2020-01-25 13:13:58,0
30fed8d8-4414-47c8-b033-861b6fcc10c2,0
2025-03-11 10:48:06,0
183579,0
660 Main Street Indore,0
Portable SSD,0
how to change profile picture,0
2025-07-08 14:49:42,0
203 1st Avenue Vijayawada,0
Kevin Chandra,0
Schedule meeting for next week,0
Mechanical Keyboard,0
6884852008,0
nearest coffee shop,0
564981ca-644f-4765-81e3-b64fc0eec23d,0
9810548510,0
Order status update requested,0
587 Church Street Hyderabad,0
242 Church Street Ahmedabad,0
Mechanical Keyboard,0
2021-12-27 12:13:02,0
8926831589,0
yusuf.bose@example.org,0
Will Verma,0
85dd7164-37d5-4a14-bd83-50634b18cfd3,0
Bob Verma,0
2024-01-19 16:00:11,0
charlie.bose@domain.net,0
Portable SSD,0
Fitness Band,0
2024-12-20 08:50:50,0
Fitness Band,0
180622,0
128331,0
Cancel my subscription,0
1282f7de-b42e-49ba-9508-5426ed32021e,0
ethan.joshi@domain.net,0
992 Church Street Delhi,0
2021-01-01 19:03:14,0
Requesting invoice for order 12345,0
765 Main Street Delhi,0
6961159408,0
lily.mehta@service.org,0
9022960443,0
xena.joshi@example.com,0
lily.kumar@example.com,0
587 1st Avenue Ahmedabad,0
346 Park Lane Kolkata,0
4b328fee-f2e7-49dd-a3e6-1080b459221a,0
78a38154-bfbf-4c64-8824-eb7154b31e56,0
ethan.agarwal@domain.net,0
461 Church Street Kolkata,0
xena.roy@example.com,0
d0919baa-116b-45ac-bb98-21e5cc90cef0,0
best practices for backups,0
9580741209,0
python list comprehension tutorial,0
Bluetooth Speaker,0
best pasta recipe,0
tina.mishra@company.co,0
I forgot my username,0
4K Monitor,0
Wireless Mouse,0
ravi.reddy@example.com,0
7397189569,0
Alice Roy,0
425 MG Road Kanpur,0
Fitness Band,0
diana.gupta@company.co,0
ethan.reddy@service.org,0
Schedule meeting for next week,0
9209520046,0
Ethan Verma,0
2022-03-12 08:58:29,0
6033993788,0
6405786170,0
240 MG Road Bengaluru,0
Portable SSD,0
nearest coffee shop,0
Schedule meeting for next week,0
9718325823,0
Fitness Band,0
145530,0
2 Park Lane Kanpur,0
weather tomorrow,0
Priya Iyer,0
best practices for backups,0
165730,0
quinn.mehta@example.com,0
ravi.saxena@example.com,0
9128463985,0
2022-11-30 12:44:10,0
intro to machine learning,0
8537950209,0
924 MG Road Jaipur,0
ravi.joshi@example.org,0
Bluetooth Speaker,0
4K Monitor,0
how to change profile picture,0
98665,0
da17141d-00f8-4b05-8747-09d7c4c39c52,0
7017537030,0
Subscribe me to the newsletter,0
tina.mehta@domain.net,0
priya.bose@example.com,0
7036149872,0
Portable SSD,0
public holidays 2025,0
Bluetooth Speaker,0
Bluetooth Speaker,0
sana.das@company.co,0
Add this item to wishlist,0
vikram.sharma@domain.net,0
public holidays 2025,0
ravi.nair@example.com,0
168026,0
how to reset password,0
2022-09-30 12:34:15,0
417 1st Avenue Vijayawada,0
intro to machine learning,0
Mechanical Keyboard,0
Can I change my delivery address,0
Nora Mishra,0
6 Park Lane Chennai,0
6361332541,0
best pasta recipe,0
Nora Sharma,0
how to change profile picture,0
2022-02-06 21:06:21,0
Hannah Roy,0
7e3b0daa-2d1a-469e-b2ce-2ab6db885ce0,0
833bd59f-33da-41bf-ac5a-3357f5f34666,0
Laptop Stand,0
157278,0
best pasta recipe,0
public holidays 2025,0
bob.patel@example.org,0
6207049611,0
time zone converter,0
Mason Chandra,0
Yusuf Verma,0
tina.kapoor@example.com,0
476 Park Lane Indore,0
best pasta recipe,0
6785931109,0
I forgot my username,0
e6e4819d-2ae7-40d8-abf5-39752e4b1a1b,0
sana.singh@domain.net,0
Smartphone Case,0
743 Station Road Kolkata,0
ethan.patel@example.com,0
sana.verma@company.co,0
197755,0
7274954508,0
USB-C Charger,0
Quinn Mishra,0
2023-08-04 07:09:35,0
7315377959,0
Smartphone Case,0
best practices for backups,0
6707303379,0
priya.roy@domain.net,0
9205015081,0
owen.khan@domain.net,0
Smartphone Case,0
Alice Khan,0
fiona.das@service.org,0
Subscribe me to the newsletter,0
2022-02-03 04:25:29,0
alice.reddy@service.org,0
2020-03-06 05:24:29,0
88bb3eb4-ee25-4a6f-93cf-49cff26c62a0,0
uma.gupta@service.org,0
79973,0
379 1st Avenue Jaipur,0
quinn.kapoor@example.org,0
2020-07-22 02:54:05,0
Ethan Khan,0
mason.bose@service.org,0
nearest coffee shop,0
161489,0
Mechanical Keyboard,0
7530428973,0
Requesting invoice for order 12345,0
4e9aaf82-412f-451e-81a1-36996e02bc7e,0
weather tomorrow,0
Mechanical Keyboard,0
9255877749,0
944 Station Road Jaipur,0
Hannah Khan,0
241 Park Lane Chennai,0
9925481214,0
361 Main Street Ahmedabad,0
Quinn Kapoor,0
9766575460,0
hannah.iyer@domain.net,0
Charlie Mehta,0
2024-05-12 04:28:02,0
Bluetooth Speaker,0
4ecd18f7-cae9-43ba-b28b-b677aab12e59,0
25798,0
Lily Patel,0
Smartphone Case,0
kevin.iyer@service.org,0
Add this item to wishlist,0
tina.singh@domain.net,0
Add this item to wishlist,0
Jasmine Mehta,0
1ae81a82-8b6a-4ee7-ab4a-625556e8f160,0
4d603044-d43a-4e89-b786-0465bd632d2b,0
416 Station Road Surat,0
intro to machine learning,0
weather tomorrow,0
2021-12-08 01:28:56,0
xena.khan@example.org,0
sana.mishra@example.org,0
Requesting invoice for order 12345,0
6536637780,0
7407553666,0
How do I update payment method,0
6902259999,0
2023-03-30 17:10:23,0
mason.kumar@company.co,0
9159741218,0
will.kapoor@example.org,0
George Kumar,0
2023-04-13 22:21:03,0
7481705802,0
9621286716,0
54128,0
george.mehta@example.org,0
0073e5b2-1f36-481d-9dca-4387047df8c4,0
weather tomorrow,0
python list comprehension tutorial,0
Mechanical Keyboard,0
Requesting invoice for order 12345,0
6271693859,0
2023-11-30 19:20:21,0
41 Church Street Vijayawada,0
9546926329,0
Requesting invoice for order 12345,0
7916032484,0
best pasta recipe,0
Can I change my delivery address,0
2023-07-01 19:07:19,0
144920,0
lily.kumar@example.com,0
Smartphone Case,0
169 1st Avenue Chennai,0
4K Monitor,0
Uma Nair,0
9360041257,0
70 MG Road Delhi,0
intro to machine learning,0
ian.reddy@mail.com,0
db6b099e-26cc-4700-92ca-1832fd3b7bca,0
weather tomorrow,0
9210427523,0
How do I update payment method,0
will.patel@domain.net,0
befb1b7c-d59c-4c51-96cb-6c7cf60a230f,0
best pasta recipe,0
316 Park Lane Hyderabad,0
how to reset password,0
cf57ff33-1a45-41fa-b7b4-e9c4f5e6ee85,0
Can I change my delivery address,0
7310600531,0
diana.reddy@domain.net,0
nora.agarwal@example.com,0
9ff5bebd-18ae-4abb-beff-e422ea798dfc,0
7938661331,0
7065063731,0
python list comprehension tutorial,0
how to change profile picture,0
George Verma,0
9189241956,0
weather tomorrow,0
8715099768,0
nearest coffee shop,0
Wireless Mouse,0
tina.gupta@service.org,0
nora.das@company.co,0
Ethan Bose,0
Laptop Stand,0
george.patel@mail.com,0
156782,0
116321,0
Subscribe me to the newsletter,0
kevin.patel@company.co,0
e4f3e77a-e713-4bee-b9e6-10bafc035760,0
833 1st Avenue Surat,0
Xena Roy,0
7803396852,0
7 MG Road Kanpur,0
Laptop Stand,0
Ethan Khan,0
fiona.saxena@company.co,0
29a8cd04-1484-474f-a3ae-e9f832b21a8a,0
61948,0
Fitness Band,0
Add this item to wishlist,0
george.das@example.org,0
hannah.mehta@service.org,0
Laptop Stand,0
9156627768,0
best practices for backups,0
Requesting invoice for order 12345,0
Mason Verma,0
2022-07-21 18:53:13,0
weather tomorrow,0
USB-C Charger,0
owen.mehta@example.org,0
9152732300,0
2023-03-08 18:41:06,0
Fitness Band,0
194562,0
9491601692,0
nora.iyer@domain.net,0
9506633705,0
how to reset password,0
Schedule meeting for next week,0
owen.singh@service.org,0
sana.reddy@example.com,0
Charlie Chandra,0
601 MG Road Delhi,0
2023-08-07 01:03:16,0
nora.iyer@domain.net,0
9946119524,0
Cancel my subscription,0
Please reset my password,0
128903,0
Charlie Verma,0
Noise Cancelling Headphones,0
Schedule meeting for next week,0
fiona.singh@mail.com,0
515 MG Road Kolkata,0
Laptop Stand,0
bob.reddy@mail.com,0
nora.nair@domain.net,0
2020-12-05 06:12:09,0
2021-05-31 03:15:44,0
Charlie Chandra,0
charlie.roy@example.com,0
4K Monitor,0
779 MG Road Hyderabad,0
Yusuf Sharma,0
how to reset password,0
Quinn Sharma,0
8775965555,0
c1371684-f9d8-40ca-af50-f0195fe62cef,0
174347,0
626 MG Road Mumbai,0
2020-11-07 05:45:56,0
Will Chandra,0
Schedule meeting for next week,0
Diana Agarwal,0
7579786305,0
Lily Patel,0
192889,0
9397691567,0
183370,0
2023-04-10 17:07:59,0
7289802714,0
8f18c496-8199-4dda-aaa6-4d0805be3c80,0
122370,0
owen.gupta@example.org,0
nearest coffee shop,0
fiona.kumar@example.com,0
733 MG Road Visakhapatnam,0
85591,0
2022-05-21 00:59:47,0
ian.joshi@domain.net,0
ethan.mishra@domain.net,0
Order status update requested,0
374657b9-966f-4352-a029-545d725c9fe1,0
7991566863,0
diana.mehta@example.com,0
Kevin Saxena,0
195198,0
150167,0
8690409836,0
83793,0
3ed5dbeb-26fa-48a8-be86-0faa26205996,0
69aaadb8-532a-49cb-9850-49d97404b505,0
33111,0
Portable SSD,0
best pasta recipe,0
552 Park Lane Mumbai,0
jasmine.das@example.org,0
weather tomorrow,0
weather tomorrow,0
Please reset my password,0
python list comprehension tutorial,0
Bluetooth Speaker,0
9374605233,0
Please reset my password,0
46930,0
2023-05-02 07:18:42,0
7086567566,0
Xena Mehta,0
7861259047,0
public holidays 2025,0
will.joshi@service.org,0
2021-10-13 17:18:45,0
xena.khan@domain.net,0
how to change profile picture,0
I forgot my username,0
Zara Singh,0
9201572018,0
public holidays 2025,0
153 Church Street Lucknow,0
35 MG Road Chennai,0
310 Church Street Ahmedabad,0
171127,0
Order status update requested,0
8105538a-dede-4dc3-ba16-84bff3437b58,0
2025-07-13 10:41:52,0
9501111783,0
Sana Saxena,0
711 Church Street Vijayawada,0
1474469c-c0f5-4674-b137-96e37f22814b,0
priya.verma@service.org,0
Bluetooth Speaker,0
7606888718,0
6069c0d7-a218-4b26-a4e5-0f80f5385a87,0
Bluetooth Speaker,0
Can I change my delivery address,0
30757,0
tina.reddy@example.com,0
Smartphone Case,0
ethan.saxena@mail.com,0
best pasta recipe,0
Wireless Mouse,0
Diana Agarwal,0
7603408487,0
priya.roy@company.co,0
2022-12-29 23:45:21,0
time zone converter,0
diana.patel@mail.com,0
Ethan Mehta,0
2021-10-30 15:26:23,0
157849,0
Portable SSD,0
7961844626,0
968 1st Avenue Jaipur,0
712 Main Street Delhi,0
uma.iyer@domain.net,0
Can I change my delivery address,0
I forgot my username,0
time zone converter,0
best practices for backups,0
fbdaf315-e6d9-49eb-bd3b-dc1c1ed0ccec,0
9609314181,0
best practices for backups,0
Uma Kumar,0
8423401636,0
32376,0
xena.mehta@company.co,0
759acd96-9cb1-4a4b-b32c-af21bee494f6,0
542 1st Avenue Lucknow,0
Noise Cancelling Headphones,0
Portable SSD,0
Bob Reddy,0
9258896792,0
vikram.agarwal@domain.net,0
ethan.singh@example.org,0
Noise Cancelling Headphones,0
Xena Bose,0
Can I change my delivery address,0
best practices for backups,0
Schedule meeting for next week,0
363 Park Lane Delhi,0
9834146511,0
Hannah Kumar,0
bob.kumar@domain.net,0
9068277881,0
632 Main Street Indore,0
cb157db0-e491-4d4b-8e05-2a258895f9c1,0
Nora Mishra,0
Can I change my delivery address,0
173323,0
138442,0
how to reset password,0
weather tomorrow,0
time zone converter,0
2021-06-27 03:05:28,0
Ethan Agarwal,0
6676251538,0
2021-01-01 04:40:52,0
9443096348,0
2011d06a-55fe-4975-a489-a5f49067bd89,0
Owen Kapoor,0
2020-06-27 15:16:01,0
9545105265,0
Nora Joshi,0
quinn.agarwal@mail.com,0
936 Park Lane Hyderabad,0
vikram.iyer@mail.com,0
384 1st Avenue Mumbai,0
187 Station Road Surat,0
owen.nair@mail.com,0
xena.verma@example.com,0
7134026650,0
george.joshi@domain.net,0
31141,0
564 Park Lane Surat,0
weather tomorrow,0
9862110225,0
Laptop Stand,0
Kevin Verma,0
193314,0
Priya Mehta,0
6639282341,0
2025-12-17 19:03:00,0
nora.khan@example.org,0
Order status update requested,0
How do I update payment method,0
nearest coffee shop,0
154979,0
weather tomorrow,0
ethan.chandra@example.com,0
7260931066,0
Laptop Stand,0
nora.joshi@example.com,0
Wireless Mouse,0
8545635020,0
Vikram Roy,0
priya.iyer@company.co,0
Fiona Iyer,0
95311,0
6108255598,0
nearest coffee shop,0
nearest coffee shop,0
Bluetooth Speaker,0
2021-02-09 09:41:48,0
public holidays 2025,0
sana.khan@mail.com,0
Order status update requested,0
Ravi Kapoor,0
9382023684,0
2024-10-06 22:25:46,0
95948,0
735 MG Road Indore,0
495 Park Lane Delhi,0
132087,0
38bdf9db-3503-4a6a-833c-e4a429d7e8e3,0
ian.singh@service.org,0
Sana Patel,0
f38fa30f-5038-4fcd-9871-965af57bfa8d,0
Cancel my subscription,0
Mechanical Keyboard,0
2020-08-20 23:19:34,0
yusuf.agarwal@example.org,0
Fitness Band,0
279 Main Street Visakhapatnam,0
Sana Khan,0
how to reset password,0
2024-05-12 04:49:01,0
725 Church Street Delhi,0
hannah.mehta@domain.net,0
diana.reddy@mail.com,0
Hannah Mehta,0
Ethan Iyer,0
70893,0
2020-06-09 01:36:27,0
nearest coffee shop,0
55044,0
Wireless Mouse,0
public holidays 2025,0
85082,0
Will Mishra,0
ethan.verma@company.co,0
6053424089,0
Xena Chandra,0
67462,0
2025-05-24 17:14:57,0
nearest coffee shop,0
4337a23f-9d0b-44ab-bc6a-7e0e9697b102,0
ian.khan@company.co,0
best practices for backups,0
hannah.verma@service.org,0
priya.kumar@example.org,0
fiona.reddy@mail.com,0
USB-C Charger,0
how to reset password,0
7693121637,0
2023-06-04 12:53:44,0
Quinn Singh,0
Please reset my password,0
best practices for backups,0
6002314290,0
6fcd3454-4c3b-4b1b-9103-8561d31a2d69,0
Zara Gupta,0
Smartphone Case,0
2020-09-20 23:27:50,0
priya.saxena@example.org,0
0bba60a6-06da-489d-ba60-e50fb6b2e117,0
9230848100,0
Jasmine Gupta,0
Fitness Band,0
hannah.sharma@mail.com,0
151 1st Avenue Jaipur,0
9172131451,0
best pasta recipe,0
6092268592,0
weather tomorrow,0
2025-11-04 22:25:01,0
8514754102,0
664edb72-d944-4f52-916c-d7a01ad4de50,0
ethan.chandra@example.org,0
Requesting invoice for order 12345,0
454dc2cf-453c-40c7-9162-9edee39eaf8a,0
Nora Iyer,0
kevin.singh@mail.com,0
Subscribe me to the newsletter,0
9769523668,0
Mechanical Keyboard,0
Mechanical Keyboard,0
aff037df-97ac-4a71-9882-874b09a3e145,0
9893135030,0
9210552472,0
44de1b44-211e-488f-8b7b-85330265a757,0
Fitness Band,0
hannah.patel@domain.net,0
will.singh@example.org,0
Cancel my subscription,0
6917920252,0
Charlie Sharma,0
Fitness Band,0
fiona.joshi@domain.net,0
quinn.mehta@example.org,0
346 Park Lane Surat,0
how to reset password,0
7009282066,0
intro to machine learning,0
Noise Cancelling Headphones,0
2024-04-08 06:19:17,0
7624186236,0
nearest coffee shop,0
843 Church Street Delhi,0
best pasta recipe,0
cdacf257-49ea-4217-bd44-83c0656ff2d3,0
321 Church Street Jaipur,0
390 Main Street Hyderabad,0
7e6174fb-2dd5-4f7e-925f-f73d9fe2adf3,0
nearest coffee shop,0
diana.kumar@service.org,0
how to change profile picture,0
Jasmine Reddy,0
Bluetooth Speaker,0
alice.mehta@mail.com,0
Wireless Mouse,0
charlie.saxena@company.co,0
Zara Joshi,0
Kevin Kumar,0
2223,0
197049,0
9835652156,0
2024-04-13 13:31:38,0
Zara Singh,0
Zara Chandra,0
890 MG Road Bengaluru,0
vikram.nair@example.com,0
2020-10-16 20:16:15,0
60705,0
2025-10-18 05:19:15,0
weather tomorrow,0
131497,0
Portable SSD,0
how to change profile picture,0
135 1st Avenue Bengaluru,0
9063399129,0
intro to machine learning,0
Alice Singh,0
Add this item to wishlist,0
Bluetooth Speaker,0
4K Monitor,0
8214955112,0
Requesting invoice for order 12345,0
priya.iyer@example.org,0
weather tomorrow,0
149091,0
373 1st Avenue Pune,0
635 Church Street Visakhapatnam,0
525 Station Road Mumbai,0
9874090380,0
diana.mehta@example.org,0
mason.kumar@mail.com,0
9157787112,0
Cancel my subscription,0
Can I change my delivery address,0
67 1st Avenue Mumbai,0
127480,0
xena.joshi@example.com,0
6827235909,0
905c7b5b-df4e-4a18-ae60-2d3daadfca79,0
Zara Bose,0
4bddcf6d-5f97-46c5-8348-371c3e754eb6,0
55947,0
Alice Verma,0
uma.reddy@example.com,0
ian.chandra@example.com,0
9683420165,0
77832,0
lily.verma@example.org,0
706 Main Street Lucknow,0
935 Church Street Ahmedabad,0
6893199255,0
Owen Singh,0
Smartphone Case,0
Vikram Verma,0
xena.sharma@example.org,0
32957,0
public holidays 2025,0
George Khan,0
560 Main Street Ahmedabad,0
8339055044,0
Bluetooth Speaker,0
Requesting invoice for order 12345,0
361 1st Avenue Kanpur,0
Mechanical Keyboard,0
88035,0
Fiona Nair,0
182 Station Road Ahmedabad,0
nora.chandra@service.org,0
2025-11-09 06:03:29,0
python list comprehension tutorial,0
Order status update requested,0
27214,0
Alice Kapoor,0
27178,0
Portable SSD,0
26137,0
time zone converter,0
Wireless Mouse,0
best practices for backups,0
yusuf.nair@company.co,0
7715766053,0
Noise Cancelling Headphones,0
2022-04-01 18:28:49,0
9306000258,0
2cab919b-4a53-41b6-ac1d-ab881287003b,0
how to change profile picture,0
sana.verma@mail.com,0
Fitness Band,0
uma.chandra@example.com,0
1bb88f82-1b57-4bf8-8d79-912714214d76,0
USB-C Charger,0
102345,0
45539,0
326 Station Road Visakhapatnam,0
102 Church Street Surat,0
diana.saxena@example.org,0
2025-05-03 00:14:54,0
2024-09-13 19:37:22,0
kevin.khan@example.com,0
Nora Sharma,0
public holidays 2025,0
tina.mishra@example.com,0
Wireless Mouse,0
Schedule meeting for next week,0
166321,0
how to change profile picture,0
uma.das@service.org,0
hannah.chandra@service.org,0
python list comprehension tutorial,0
Ethan Sharma,0
public holidays 2025,0
2020-12-10 15:39:13,0
611 MG Road Vijayawada,0
ian.reddy@example.com,0
Lily Khan,0
503 MG Road Pune,0
Uma Kumar,0
nora.chandra@service.org,0
intro to machine learning,0
88aca432-28fc-4c64-a6d9-da0a40eebbe7,0
alice.reddy@domain.net,0
Portable SSD,0
2020-12-30 03:35:51,0
90908,0
629 Station Road Delhi,0
Quinn Iyer,0
50554,0
time zone converter,0
Quinn Singh,0
lily.gupta@mail.com,0
Ethan Das,0
Will Singh,0
priya.khan@example.com,0
8776863423,0
python list comprehension tutorial,0
26974,0
Portable SSD,0
7767694591,0
best practices for backups,0
lily.bose@domain.net,0
82a4a1fa-387c-4717-9426-604ea007d37c,0
911 MG Road Delhi,0
nora.mehta@company.co,0
147618f8-3b43-4d38-a716-beff73ee92f0,0
time zone converter,0
6125625313,0
how to change profile picture,0
kevin.gupta@example.com,0
6537953816,0
7831849196,0
best practices for backups,0
8330770461,0
fiona.kapoor@service.org,0
nearest coffee shop,0
Noise Cancelling Headphones,0
Zara Saxena,0
121051,0
9088050171,0
b5515119-b17f-43a4-801d-21414189c69b,0
309 1st Avenue Mumbai,0
Cancel my subscription,0
Yusuf Roy,0
Wireless Mouse,0
714 Park Lane Kolkata,0
2021-01-12 05:12:19,0
2025-04-03 23:42:19,0
Hannah Patel,0
faf76354-4e47-4835-a6a9-8c1273939f0e,0
kevin.verma@mail.com,0
george.bose@company.co,0
180419,0
2022-03-17 19:43:03,0
2020-05-13 19:59:34,0
Jasmine Kumar,0
will.kapoor@example.org,0
fiona.singh@company.co,0
130 1st Avenue Kanpur,0
sana.verma@domain.net,0
126 Station Road Delhi,0
priya.joshi@service.org,0
9314415833,0
Order status update requested,0
15799,0
vikram.khan@example.org,0
d061ff5d-5e9c-471d-b698-05693ee57a77,0
diana.roy@mail.com,0
2654b500-7486-465c-8d4c-2f2174b7b8b3,0
How do I update payment method,0
2022-08-26 19:23:20,0
Schedule meeting for next week,0
2020-11-24 06:36:57,0
2021-11-10 17:46:45,0
2023-04-12 22:36:40,0
162655,0
Fitness Band,0
ian.verma@mail.com,0
public holidays 2025,0
weather tomorrow,0
110 Church Street Vijayawada,0
owen.reddy@service.org,0
Vikram Agarwal,0
272 MG Road Indore,0
Smartphone Case,0
155 Park Lane Delhi,0
342 MG Road Kolkata,0
6066343629,0
9861031310,0
2024-11-22 04:17:43,0
charlie.mishra@example.com,0
9661347323,0
8940128974,0
2025-11-07 08:13:13,0
kevin.kumar@mail.com,0
owen.singh@example.com,0
best practices for backups,0
7412095790,0
254 Park Lane Vijayawada,0
Alice Saxena,0
python list comprehension tutorial,0
e772e34e-d433-4ad6-92d1-aa609731216e,0
USB-C Charger,0
Order status update requested,0
Zara Roy,0
753 1st Avenue Delhi,0
priya.iyer@service.org,0
848 1st Avenue Bengaluru,0
How do I update payment method,0
8f17ad9c-c959-4285-93b0-0a1e6ca62528,0
2025-01-24 21:51:29,0
277 Church Street Delhi,0
Please reset my password,0
nora.das@domain.net,0
93637,0
Laptop Stand,0
Fitness Band,0
6361487824,0
2022-12-19 19:46:21,0
2023-04-29 21:01:43,0
Noise Cancelling Headphones,0
6985916795,0
6727284982,0
8140703491,0
Jasmine Sharma,0
677 MG Road Hyderabad,0
lily.mehta@company.co,0
time zone converter,0
charlie.iyer@mail.com,0
51571,0
941 MG Road Bengaluru,0
priya.bose@mail.com,0
71d6ecac-0beb-4da9-ac1f-b5ad7e046944,0
best practices for backups,0
926 MG Road Indore,0
jasmine.kapoor@service.org,0
nora.roy@company.co,0
yusuf.khan@service.org,0
ravi.khan@service.org,0
8978266128,0
321 Station Road Indore,0
how to change profile picture,0
